id,pid,type,x,y,attr,person,img_id,hidden
0,-1,Root,0,0,Metal Sculpture of Narasingha avatar of Indian God Vishnu,0,Tamil Nadu Chola_I157.png,True
1,0,Forehead,535,320,,0,Tamil Nadu Chola_I157.png,False
2,1,Nose,527,402,,0,Tamil Nadu Chola_I157.png,False
3,1,Mouth,528,442,,0,Tamil Nadu Chola_I157.png,False
4,1,Left Eye,571,369,,0,Tamil Nadu Chola_I157.png,False
5,1,Right Eye,496,365,,0,Tamil Nadu Chola_I157.png,False
6,1,Left Ear,648,316,,0,Tamil Nadu Chola_I157.png,False
7,1,Right Ear,436,295,,0,Tamil Nadu Chola_I157.png,False
8,1,Left Shoulder,678,480,,0,Tamil Nadu Chola_I157.png,False
9,8,Left Elbow,733,682,,0,Tamil Nadu Chola_I157.png,False
10,9,Left Wrist,815,789,,0,Tamil Nadu Chola_I157.png,False
11,8,Left Elbow,760,652,,0,Tamil Nadu Chola_I157.png,False
12,11,Left Wrist,833,631,,0,Tamil Nadu Chola_I157.png,False
13,1,Right Shoulder,374,471,,0,Tamil Nadu Chola_I157.png,False
14,13,Right Elbow,320,649,,0,Tamil Nadu Chola_I157.png,False
15,14,Right Wrist,231,747,,0,Tamil Nadu Chola_I157.png,False
16,13,Right Elbow,273,634,,0,Tamil Nadu Chola_I157.png,False
17,16,Right Wrist,216,597,,0,Tamil Nadu Chola_I157.png,False
18,1,Left Hip,594,772,,0,Tamil Nadu Chola_I157.png,False
19,18,Left Knee,717,745,,0,Tamil Nadu Chola_I157.png,False
20,19,Left Ankle,521,848,,0,Tamil Nadu Chola_I157.png,True
21,1,Right Hip,433,760,,0,Tamil Nadu Chola_I157.png,False
22,21,Right Knee,309,740,,0,Tamil Nadu Chola_I157.png,False
23,22,Right Ankle,533,877,,0,Tamil Nadu Chola_I157.png,False
0,-1,Root,0,0,Metal Sculpture of lord shiva in natarajan posture,0,Tamil Nadu Chola_I158.png,True
1,0,Forehead,306,172,,0,Tamil Nadu Chola_I158.png,False
2,1,Nose,307,197,,0,Tamil Nadu Chola_I158.png,False
3,1,Mouth,309,210,,0,Tamil Nadu Chola_I158.png,False
4,1,Left Eye,321,187,,0,Tamil Nadu Chola_I158.png,False
5,1,Right Eye,293,187,,0,Tamil Nadu Chola_I158.png,False
6,1,Left Ear,335,215,,0,Tamil Nadu Chola_I158.png,False
7,1,Right Ear,285,210,,0,Tamil Nadu Chola_I158.png,False
8,1,Left Shoulder,355,238,,0,Tamil Nadu Chola_I158.png,False
9,8,Left Elbow,316,280,,0,Tamil Nadu Chola_I158.png,False
10,9,Left Wrist,254,301,,0,Tamil Nadu Chola_I158.png,False
11,8,Left Elbow,415,302,,0,Tamil Nadu Chola_I158.png,False
12,11,Left Wrist,458,273,,0,Tamil Nadu Chola_I158.png,False
13,1,Right Shoulder,233,251,,0,Tamil Nadu Chola_I158.png,False
14,13,Right Elbow,211,318,,0,Tamil Nadu Chola_I158.png,False
15,14,Right Wrist,218,310,,0,Tamil Nadu Chola_I158.png,True
16,13,Right Elbow,193,299,,0,Tamil Nadu Chola_I158.png,False
17,16,Right Wrist,147,281,,0,Tamil Nadu Chola_I158.png,False
18,1,Left Hip,341,341,,0,Tamil Nadu Chola_I158.png,False
19,18,Left Knee,283,359,,0,Tamil Nadu Chola_I158.png,False
20,19,Left Ankle,185,404,,0,Tamil Nadu Chola_I158.png,False
21,18,Left Knee,291,338,,0,Tamil Nadu Chola_I158.png,True
22,21,Left Ankle,248,467,,0,Tamil Nadu Chola_I158.png,False
23,18,Left Knee,300,561,,0,Tamil Nadu Chola_I158.png,False
0,-1,Root,0,0,Stone figurine of Indian God with three heads and multiple hands,0,Tamil Nadu Chola_I159.png,True
1,0,Forehead,204,134,,0,Tamil Nadu Chola_I159.png,False
2,1,Nose,202,157,,0,Tamil Nadu Chola_I159.png,False
3,1,Mouth,202,165,,0,Tamil Nadu Chola_I159.png,False
4,1,Left Eye,210,147,,0,Tamil Nadu Chola_I159.png,False
5,1,Right Eye,196,146,,0,Tamil Nadu Chola_I159.png,False
6,1,Left Ear,227,163,,0,Tamil Nadu Chola_I159.png,False
7,1,Right Ear,179,163,,0,Tamil Nadu Chola_I159.png,False
8,1,Left Shoulder,238,185,,0,Tamil Nadu Chola_I159.png,False
9,8,Left Elbow,252,195,,0,Tamil Nadu Chola_I159.png,False
10,9,Left Wrist,279,186,,0,Tamil Nadu Chola_I159.png,False
11,8,Left Elbow,260,214,,0,Tamil Nadu Chola_I159.png,False
12,11,Left Wrist,284,204,,0,Tamil Nadu Chola_I159.png,False
13,8,Left Elbow,261,226,,0,Tamil Nadu Chola_I159.png,False
14,13,Left Wrist,285,223,,0,Tamil Nadu Chola_I159.png,False
15,8,Left Elbow,266,246,,0,Tamil Nadu Chola_I159.png,False
16,15,Left Wrist,288,240,,0,Tamil Nadu Chola_I159.png,False
17,8,Left Elbow,242,224,,0,Tamil Nadu Chola_I159.png,False
18,1,Right Shoulder,162,184,,0,Tamil Nadu Chola_I159.png,False
19,18,Right Elbow,142,190,,0,Tamil Nadu Chola_I159.png,False
20,19,Right Wrist,123,185,,0,Tamil Nadu Chola_I159.png,False
21,18,Right Elbow,139,210,,0,Tamil Nadu Chola_I159.png,False
22,21,Right Wrist,115,197,,0,Tamil Nadu Chola_I159.png,False
23,18,Right Elbow,134,226,,0,Tamil Nadu Chola_I159.png,False
24,23,Right Wrist,115,216,,0,Tamil Nadu Chola_I159.png,False
25,18,Right Elbow,132,243,,0,Tamil Nadu Chola_I159.png,False
26,25,Right Wrist,109,233,,0,Tamil Nadu Chola_I159.png,False
27,18,Right Elbow,134,260,,0,Tamil Nadu Chola_I159.png,False
28,27,Right Wrist,108,255,,0,Tamil Nadu Chola_I159.png,False
29,1,Left Hip,220,242,,0,Tamil Nadu Chola_I159.png,False
30,1,Right Hip,177,247,,0,Tamil Nadu Chola_I159.png,False
31,0,Forehead,240,140,,0,Tamil Nadu Chola_I159.png,False
32,31,Nose,247,158,,0,Tamil Nadu Chola_I159.png,False
33,31,Mouth,246,166,,0,Tamil Nadu Chola_I159.png,False
34,31,Right Eye,241,150,,0,Tamil Nadu Chola_I159.png,False
35,0,Forehead,166,134,,0,Tamil Nadu Chola_I159.png,False
36,35,Nose,157,155,,0,Tamil Nadu Chola_I159.png,False
37,35,Mouth,158,162,,0,Tamil Nadu Chola_I159.png,False
38,35,Left Eye,165,146,,0,Tamil Nadu Chola_I159.png,False
0,-1,Root,0,0,Metal Figurine of Indian god in standing posture with multiple hands,0,Tamil Nadu Chola_I160.png,True
1,0,Forehead,279,226,,0,Tamil Nadu Chola_I160.png,False
2,1,Nose,278,252,,0,Tamil Nadu Chola_I160.png,False
3,1,Mouth,279,265,,0,Tamil Nadu Chola_I160.png,False
4,1,Left Eye,295,242,,0,Tamil Nadu Chola_I160.png,False
5,1,Right Eye,267,242,,0,Tamil Nadu Chola_I160.png,False
6,1,Left Ear,314,242,,0,Tamil Nadu Chola_I160.png,False
7,1,Right Ear,249,240,,0,Tamil Nadu Chola_I160.png,True
8,1,Left Shoulder,327,290,,0,Tamil Nadu Chola_I160.png,False
9,8,Left Elbow,370,223,,0,Tamil Nadu Chola_I160.png,False
10,9,Left Wrist,355,157,,0,Tamil Nadu Chola_I160.png,False
11,8,Left Elbow,346,393,,0,Tamil Nadu Chola_I160.png,False
12,11,Left Wrist,329,444,,0,Tamil Nadu Chola_I160.png,False
13,8,Left Elbow,365,374,,0,Tamil Nadu Chola_I160.png,False
14,13,Left Wrist,395,414,,0,Tamil Nadu Chola_I160.png,False
15,8,Left Elbow,371,360,,0,Tamil Nadu Chola_I160.png,False
16,15,Left Wrist,421,352,,0,Tamil Nadu Chola_I160.png,False
17,1,Right Shoulder,239,289,,0,Tamil Nadu Chola_I160.png,False
18,17,Right Elbow,189,365,,0,Tamil Nadu Chola_I160.png,True
19,18,Right Wrist,144,397,,0,Tamil Nadu Chola_I160.png,False
20,17,Right Elbow,187,340,,0,Tamil Nadu Chola_I160.png,True
21,20,Right Wrist,128,347,,0,Tamil Nadu Chola_I160.png,False
22,17,Right Elbow,183,319,,0,Tamil Nadu Chola_I160.png,False
23,22,Right Wrist,141,290,,0,Tamil Nadu Chola_I160.png,False
24,17,Right Elbow,226,355,,0,Tamil Nadu Chola_I160.png,True
25,24,Right Wrist,187,422,,0,Tamil Nadu Chola_I160.png,False
26,1,Left Hip,297,406,,0,Tamil Nadu Chola_I160.png,False
27,26,Left Knee,318,525,,0,Tamil Nadu Chola_I160.png,False
28,27,Left Ankle,263,597,,0,Tamil Nadu Chola_I160.png,False
29,1,Right Hip,249,406,,0,Tamil Nadu Chola_I160.png,False
30,29,Right Knee,201,352,,0,Tamil Nadu Chola_I160.png,False
31,30,Right Ankle,212,259,,0,Tamil Nadu Chola_I160.png,False
0,-1,Root,0,0,Metal figurine of a baby lying at the feet ,1,Tamil Nadu Chola_I160.png,True
1,0,Forehead,336,587,,1,Tamil Nadu Chola_I160.png,False
2,1,Nose,333,598,,1,Tamil Nadu Chola_I160.png,False
3,1,Mouth,333,607,,1,Tamil Nadu Chola_I160.png,False
4,1,Left Eye,342,599,,1,Tamil Nadu Chola_I160.png,True
5,1,Right Eye,324,590,,1,Tamil Nadu Chola_I160.png,True
6,1,Left Shoulder,349,629,,1,Tamil Nadu Chola_I160.png,True
7,6,Left Elbow,360,648,,1,Tamil Nadu Chola_I160.png,False
8,7,Left Wrist,377,627,,1,Tamil Nadu Chola_I160.png,False
9,1,Right Shoulder,308,622,,1,Tamil Nadu Chola_I160.png,False
10,9,Right Elbow,295,654,,1,Tamil Nadu Chola_I160.png,False
11,10,Right Wrist,322,650,,1,Tamil Nadu Chola_I160.png,False
12,1,Left Hip,276,657,,1,Tamil Nadu Chola_I160.png,True
13,12,Left Knee,222,650,,1,Tamil Nadu Chola_I160.png,False
14,13,Left Ankle,195,623,,1,Tamil Nadu Chola_I160.png,False
15,1,Right Hip,278,629,,1,Tamil Nadu Chola_I160.png,True
16,15,Right Knee,257,636,,1,Tamil Nadu Chola_I160.png,True
17,16,Right Ankle,259,658,,1,Tamil Nadu Chola_I160.png,False
0,-1,Root,0,0,Metal sculpture of Indian goddess with her vahan(animal) in standing posture,0,Tamil Nadu Chola_I161.png,True
1,0,Forehead,380,378,,0,Tamil Nadu Chola_I161.png,False
2,1,Nose,382,398,,0,Tamil Nadu Chola_I161.png,False
3,1,Mouth,380,407,,0,Tamil Nadu Chola_I161.png,False
4,1,Left Eye,393,387,,0,Tamil Nadu Chola_I161.png,False
5,1,Right Eye,372,387,,0,Tamil Nadu Chola_I161.png,False
6,1,Left Ear,412,389,,0,Tamil Nadu Chola_I161.png,False
7,1,Right Ear,355,387,,0,Tamil Nadu Chola_I161.png,False
8,1,Left Shoulder,421,420,,0,Tamil Nadu Chola_I161.png,False
9,8,Left Elbow,446,481,,0,Tamil Nadu Chola_I161.png,False
10,9,Left Wrist,460,466,,0,Tamil Nadu Chola_I161.png,False
11,1,Right Shoulder,335,434,,0,Tamil Nadu Chola_I161.png,False
12,11,Right Elbow,309,484,,0,Tamil Nadu Chola_I161.png,False
13,12,Right Wrist,325,496,,0,Tamil Nadu Chola_I161.png,True
14,11,Right Elbow,307,473,,0,Tamil Nadu Chola_I161.png,False
15,14,Right Wrist,279,455,,0,Tamil Nadu Chola_I161.png,False
16,1,Left Hip,434,506,,0,Tamil Nadu Chola_I161.png,False
17,16,Left Knee,423,617,,0,Tamil Nadu Chola_I161.png,False
18,17,Left Ankle,411,707,,0,Tamil Nadu Chola_I161.png,False
19,1,Right Hip,380,522,,0,Tamil Nadu Chola_I161.png,False
20,19,Right Knee,369,622,,0,Tamil Nadu Chola_I161.png,False
21,20,Right Ankle,376,707,,0,Tamil Nadu Chola_I161.png,False
0,-1,Root,0,0,Stone sculpture of Indian goddess slaying demon,0,Tamil Nadu Chola_I162.png,True
1,0,Forehead,682,610,,0,Tamil Nadu Chola_I162.png,False
2,1,Nose,691,671,,0,Tamil Nadu Chola_I162.png,False
3,1,Mouth,704,688,,0,Tamil Nadu Chola_I162.png,False
4,1,Left Eye,714,632,,0,Tamil Nadu Chola_I162.png,False
5,1,Right Eye,668,647,,0,Tamil Nadu Chola_I162.png,False
6,1,Left Shoulder,890,739,,0,Tamil Nadu Chola_I162.png,False
7,6,Left Elbow,881,940,,0,Tamil Nadu Chola_I162.png,False
8,7,Left Wrist,991,1075,,0,Tamil Nadu Chola_I162.png,False
9,6,Left Elbow,927,748,,0,Tamil Nadu Chola_I162.png,False
10,9,Left Wrist,1057,978,,0,Tamil Nadu Chola_I162.png,False
11,6,Left Elbow,968,928,,0,Tamil Nadu Chola_I162.png,True
12,11,Left Wrist,992,817,,0,Tamil Nadu Chola_I162.png,True
13,6,Left Elbow,891,658,,0,Tamil Nadu Chola_I162.png,True
14,13,Left Wrist,1027,455,,0,Tamil Nadu Chola_I162.png,False
15,1,Right Shoulder,525,760,,0,Tamil Nadu Chola_I162.png,False
16,15,Right Elbow,402,943,,0,Tamil Nadu Chola_I162.png,False
17,16,Right Wrist,322,1038,,0,Tamil Nadu Chola_I162.png,False
18,15,Right Elbow,396,748,,0,Tamil Nadu Chola_I162.png,False
19,18,Right Wrist,369,565,,0,Tamil Nadu Chola_I162.png,False
20,15,Right Elbow,445,972,,0,Tamil Nadu Chola_I162.png,True
21,20,Right Wrist,502,1010,,0,Tamil Nadu Chola_I162.png,False
22,1,Left Hip,783,1078,,0,Tamil Nadu Chola_I162.png,True
23,22,Left Knee,923,1240,,0,Tamil Nadu Chola_I162.png,True
24,23,Left Ankle,984,1436,,0,Tamil Nadu Chola_I162.png,False
25,1,Right Hip,482,1120,,0,Tamil Nadu Chola_I162.png,False
26,25,Right Knee,613,1458,,0,Tamil Nadu Chola_I162.png,False
27,26,Right Ankle,678,1642,,0,Tamil Nadu Chola_I162.png,False
0,-1,Root,0,0,corner figurine of demon with weapon,1,Tamil Nadu Chola_I162.png,True
1,0,Forehead,204,1388,,1,Tamil Nadu Chola_I162.png,False
2,1,Nose,227,1414,,1,Tamil Nadu Chola_I162.png,False
3,1,Mouth,234,1424,,1,Tamil Nadu Chola_I162.png,False
4,1,Left Eye,227,1397,,1,Tamil Nadu Chola_I162.png,False
5,1,Right Eye,196,1417,,1,Tamil Nadu Chola_I162.png,False
6,1,Left Shoulder,267,1404,,1,Tamil Nadu Chola_I162.png,False
7,6,Left Elbow,324,1457,,1,Tamil Nadu Chola_I162.png,True
8,7,Left Wrist,348,1479,,1,Tamil Nadu Chola_I162.png,False
9,1,Right Shoulder,151,1486,,1,Tamil Nadu Chola_I162.png,False
10,9,Right Elbow,183,1559,,1,Tamil Nadu Chola_I162.png,False
11,10,Right Wrist,243,1599,,1,Tamil Nadu Chola_I162.png,False
12,1,Left Hip,335,1555,,1,Tamil Nadu Chola_I162.png,True
13,12,Left Knee,404,1640,,1,Tamil Nadu Chola_I162.png,False
14,13,Left Ankle,405,1742,,1,Tamil Nadu Chola_I162.png,False
15,1,Right Hip,264,1591,,1,Tamil Nadu Chola_I162.png,True
16,15,Right Knee,221,1687,,1,Tamil Nadu Chola_I162.png,False
17,16,Right Ankle,194,1734,,1,Tamil Nadu Chola_I162.png,False
0,-1,Root,0,0,Bronze sculpture of probably Gautam Buddha in meditating posture,0,Tamil Nadu Chola_I163.png,True
1,0,Forehead,181,136,,0,Tamil Nadu Chola_I163.png,False
2,1,Nose,182,162,,0,Tamil Nadu Chola_I163.png,False
3,1,Mouth,183,173,,0,Tamil Nadu Chola_I163.png,False
4,1,Left Eye,194,149,,0,Tamil Nadu Chola_I163.png,False
5,1,Right Eye,173,151,,0,Tamil Nadu Chola_I163.png,False
6,1,Left Ear,211,152,,0,Tamil Nadu Chola_I163.png,False
7,1,Right Ear,154,152,,0,Tamil Nadu Chola_I163.png,False
8,1,Left Shoulder,232,198,,0,Tamil Nadu Chola_I163.png,False
9,8,Left Elbow,231,277,,0,Tamil Nadu Chola_I163.png,False
10,9,Left Wrist,195,317,,0,Tamil Nadu Chola_I163.png,False
11,1,Right Shoulder,122,200,,0,Tamil Nadu Chola_I163.png,False
12,11,Right Elbow,122,276,,0,Tamil Nadu Chola_I163.png,False
13,12,Right Wrist,154,310,,0,Tamil Nadu Chola_I163.png,False
14,1,Left Hip,213,300,,0,Tamil Nadu Chola_I163.png,True
15,14,Left Knee,302,353,,0,Tamil Nadu Chola_I163.png,False
16,15,Left Ankle,160,355,,0,Tamil Nadu Chola_I163.png,False
17,1,Right Hip,149,295,,0,Tamil Nadu Chola_I163.png,False
18,17,Right Knee,60,349,,0,Tamil Nadu Chola_I163.png,False
19,18,Right Ankle,181,334,,0,Tamil Nadu Chola_I163.png,False
0,-1,Root,0,0,Metal sculpture of Indian goddess in standing posture,0,Tamil Nadu Chola_I164.png,True
1,0,Forehead,197,91,,0,Tamil Nadu Chola_I164.png,False
2,1,Nose,207,128,,0,Tamil Nadu Chola_I164.png,False
3,1,Mouth,203,138,,0,Tamil Nadu Chola_I164.png,False
4,1,Left Eye,206,110,,0,Tamil Nadu Chola_I164.png,False
5,1,Right Eye,187,108,,0,Tamil Nadu Chola_I164.png,False
6,1,Right Ear,143,115,,0,Tamil Nadu Chola_I164.png,False
7,1,Left Shoulder,220,186,,0,Tamil Nadu Chola_I164.png,True
8,7,Left Elbow,237,272,,0,Tamil Nadu Chola_I164.png,False
9,8,Left Wrist,256,338,,0,Tamil Nadu Chola_I164.png,False
10,1,Right Shoulder,131,184,,0,Tamil Nadu Chola_I164.png,False
11,10,Right Elbow,117,272,,0,Tamil Nadu Chola_I164.png,False
12,11,Right Wrist,170,265,,0,Tamil Nadu Chola_I164.png,False
13,1,Left Hip,240,305,,0,Tamil Nadu Chola_I164.png,False
14,13,Left Knee,212,449,,0,Tamil Nadu Chola_I164.png,False
15,14,Left Ankle,197,535,,0,Tamil Nadu Chola_I164.png,False
16,1,Right Hip,155,306,,0,Tamil Nadu Chola_I164.png,False
17,16,Right Knee,186,455,,0,Tamil Nadu Chola_I164.png,False
18,17,Right Ankle,164,549,,0,Tamil Nadu Chola_I164.png,False
0,-1,Root,0,0,stone sculpture of Indian God with four hands probably Vishnu,0,Tamil Nadu Chola_I165.png,True
1,0,Forehead,121,77,,0,Tamil Nadu Chola_I165.png,False
2,1,Nose,123,90,,0,Tamil Nadu Chola_I165.png,False
3,1,Mouth,124,97,,0,Tamil Nadu Chola_I165.png,False
4,1,Left Eye,130,84,,0,Tamil Nadu Chola_I165.png,False
5,1,Right Eye,115,84,,0,Tamil Nadu Chola_I165.png,False
6,1,Left Ear,138,81,,0,Tamil Nadu Chola_I165.png,False
7,1,Right Ear,105,80,,0,Tamil Nadu Chola_I165.png,False
8,1,Left Shoulder,149,114,,0,Tamil Nadu Chola_I165.png,False
9,8,Left Elbow,155,156,,0,Tamil Nadu Chola_I165.png,False
10,9,Left Wrist,156,186,,0,Tamil Nadu Chola_I165.png,False
11,8,Left Elbow,160,145,,0,Tamil Nadu Chola_I165.png,False
12,11,Left Wrist,182,136,,0,Tamil Nadu Chola_I165.png,False
13,1,Right Shoulder,94,113,,0,Tamil Nadu Chola_I165.png,False
14,13,Right Elbow,96,147,,0,Tamil Nadu Chola_I165.png,True
15,14,Right Wrist,86,150,,0,Tamil Nadu Chola_I165.png,False
16,13,Right Elbow,79,145,,0,Tamil Nadu Chola_I165.png,False
17,16,Right Wrist,66,138,,0,Tamil Nadu Chola_I165.png,False
18,1,Left Hip,139,185,,0,Tamil Nadu Chola_I165.png,False
19,18,Left Knee,132,235,,0,Tamil Nadu Chola_I165.png,False
20,19,Left Ankle,131,269,,0,Tamil Nadu Chola_I165.png,False
21,1,Right Hip,104,184,,0,Tamil Nadu Chola_I165.png,False
22,21,Right Knee,111,230,,0,Tamil Nadu Chola_I165.png,False
23,22,Right Ankle,116,270,,0,Tamil Nadu Chola_I165.png,False
0,-1,Root,0,0,Metal sculpture of mother breastfeeding her child,0,Tamil Nadu Chola_I166.png,True
1,0,Forehead,398,86,,0,Tamil Nadu Chola_I166.png,False
2,1,Nose,411,152,,0,Tamil Nadu Chola_I166.png,False
3,1,Mouth,413,182,,0,Tamil Nadu Chola_I166.png,False
4,1,Left Eye,435,110,,0,Tamil Nadu Chola_I166.png,False
5,1,Right Eye,364,124,,0,Tamil Nadu Chola_I166.png,False
6,1,Left Ear,476,115,,0,Tamil Nadu Chola_I166.png,False
7,1,Right Ear,315,140,,0,Tamil Nadu Chola_I166.png,False
8,1,Left Shoulder,549,252,,0,Tamil Nadu Chola_I166.png,False
9,8,Left Elbow,616,432,,0,Tamil Nadu Chola_I166.png,True
10,9,Left Wrist,648,400,,0,Tamil Nadu Chola_I166.png,False
11,1,Right Shoulder,264,291,,0,Tamil Nadu Chola_I166.png,False
12,11,Right Elbow,262,464,,0,Tamil Nadu Chola_I166.png,False
13,12,Right Wrist,337,562,,0,Tamil Nadu Chola_I166.png,False
14,1,Left Hip,465,550,,0,Tamil Nadu Chola_I166.png,True
15,14,Left Knee,690,675,,0,Tamil Nadu Chola_I166.png,False
16,15,Left Ankle,333,683,,0,Tamil Nadu Chola_I166.png,True
17,1,Right Hip,304,599,,0,Tamil Nadu Chola_I166.png,False
18,17,Right Knee,112,675,,0,Tamil Nadu Chola_I166.png,False
19,18,Right Ankle,160,965,,0,Tamil Nadu Chola_I166.png,False
0,-1,Root,0,0,metal sculpture of a child on his mother's lap,1,Tamil Nadu Chola_I166.png,True
1,0,Forehead,563,276,,1,Tamil Nadu Chola_I166.png,False
2,1,Nose,520,311,,1,Tamil Nadu Chola_I166.png,False
3,1,Mouth,519,331,,1,Tamil Nadu Chola_I166.png,False
4,1,Left Eye,549,297,,1,Tamil Nadu Chola_I166.png,False
5,1,Left Ear,609,309,,1,Tamil Nadu Chola_I166.png,False
6,1,Left Shoulder,539,418,,1,Tamil Nadu Chola_I166.png,False
7,6,Left Elbow,435,449,,1,Tamil Nadu Chola_I166.png,False
8,7,Left Wrist,406,406,,1,Tamil Nadu Chola_I166.png,False
9,1,Left Hip,571,563,,1,Tamil Nadu Chola_I166.png,False
10,9,Left Knee,467,646,,1,Tamil Nadu Chola_I166.png,True
11,10,Left Ankle,409,748,,1,Tamil Nadu Chola_I166.png,False
12,1,Right Hip,478,566,,1,Tamil Nadu Chola_I166.png,True
13,12,Right Knee,359,612,,1,Tamil Nadu Chola_I166.png,False
14,13,Right Ankle,354,717,,1,Tamil Nadu Chola_I166.png,False
0,-1,Root,0,0,Stone figurine of Hindu goddesseswith multiple broken hands,0,Tamil Nadu Chola_I168.png,True
1,0,Forehead,206,118,,0,Tamil Nadu Chola_I168.png,False
2,1,Nose,206,152,,0,Tamil Nadu Chola_I168.png,False
3,1,Mouth,207,171,,0,Tamil Nadu Chola_I168.png,False
4,1,Left Eye,225,141,,0,Tamil Nadu Chola_I168.png,False
5,1,Right Eye,191,142,,0,Tamil Nadu Chola_I168.png,False
6,1,Left Ear,254,141,,0,Tamil Nadu Chola_I168.png,False
7,1,Right Ear,170,147,,0,Tamil Nadu Chola_I168.png,False
8,1,Left Shoulder,276,211,,0,Tamil Nadu Chola_I168.png,False
9,8,Left Elbow,312,322,,0,Tamil Nadu Chola_I168.png,False
10,9,Left Wrist,381,349,,0,Tamil Nadu Chola_I168.png,False
11,8,Left Elbow,338,317,,0,Tamil Nadu Chola_I168.png,False
12,1,Right Shoulder,140,213,,0,Tamil Nadu Chola_I168.png,False
13,12,Right Elbow,138,342,,0,Tamil Nadu Chola_I168.png,True
14,12,Right Elbow,97,332,,0,Tamil Nadu Chola_I168.png,False
15,14,Right Wrist,54,355,,0,Tamil Nadu Chola_I168.png,False
16,12,Right Elbow,94,315,,0,Tamil Nadu Chola_I168.png,False
17,12,Right Elbow,95,284,,0,Tamil Nadu Chola_I168.png,False
18,1,Left Hip,275,372,,0,Tamil Nadu Chola_I168.png,False
19,18,Left Knee,338,451,,0,Tamil Nadu Chola_I168.png,False
20,19,Left Ankle,305,598,,0,Tamil Nadu Chola_I168.png,False
21,1,Right Hip,141,380,,0,Tamil Nadu Chola_I168.png,False
22,21,Right Knee,10,435,,0,Tamil Nadu Chola_I168.png,False
23,22,Right Ankle,143,442,,0,Tamil Nadu Chola_I168.png,False
0,-1,Root,0,0,Stone figurine of human creature in lying posture,1,Tamil Nadu Chola_I168.png,True
1,0,Forehead,118,572,,1,Tamil Nadu Chola_I168.png,False
2,1,Nose,134,573,,1,Tamil Nadu Chola_I168.png,False
3,1,Mouth,143,570,,1,Tamil Nadu Chola_I168.png,False
4,1,Left Eye,128,567,,1,Tamil Nadu Chola_I168.png,False
5,1,Left Ear,121,542,,1,Tamil Nadu Chola_I168.png,False
6,1,Left Shoulder,168,548,,1,Tamil Nadu Chola_I168.png,False
7,6,Left Elbow,209,568,,1,Tamil Nadu Chola_I168.png,False
8,7,Left Wrist,197,612,,1,Tamil Nadu Chola_I168.png,False
9,1,Right Shoulder,156,587,,1,Tamil Nadu Chola_I168.png,False
10,9,Right Elbow,135,620,,1,Tamil Nadu Chola_I168.png,False
11,10,Right Wrist,93,610,,1,Tamil Nadu Chola_I168.png,False
12,1,Left Hip,238,539,,1,Tamil Nadu Chola_I168.png,False
13,12,Left Knee,334,543,,1,Tamil Nadu Chola_I168.png,False
14,13,Left Ankle,371,559,,1,Tamil Nadu Chola_I168.png,True
15,1,Right Hip,255,581,,1,Tamil Nadu Chola_I168.png,False
16,15,Right Knee,325,599,,1,Tamil Nadu Chola_I168.png,True
17,16,Right Ankle,363,588,,1,Tamil Nadu Chola_I168.png,True
0,-1,Root,0,0,Metallic sculpture of Hindu god probably Shiva in a natarajan posture,0,Tamil Nadu Chola_I169.png,True
1,0,Forehead,299,205,,0,Tamil Nadu Chola_I169.png,False
2,1,Nose,301,232,,0,Tamil Nadu Chola_I169.png,False
3,1,Mouth,302,239,,0,Tamil Nadu Chola_I169.png,False
4,1,Left Eye,311,219,,0,Tamil Nadu Chola_I169.png,False
5,1,Right Eye,285,221,,0,Tamil Nadu Chola_I169.png,False
6,1,Right Ear,261,224,,0,Tamil Nadu Chola_I169.png,False
7,1,Left Shoulder,349,274,,0,Tamil Nadu Chola_I169.png,False
8,7,Left Elbow,411,352,,0,Tamil Nadu Chola_I169.png,False
9,8,Left Wrist,466,304,,0,Tamil Nadu Chola_I169.png,False
10,7,Left Elbow,279,305,,0,Tamil Nadu Chola_I169.png,False
11,10,Left Wrist,200,320,,0,Tamil Nadu Chola_I169.png,False
12,1,Right Shoulder,209,279,,0,Tamil Nadu Chola_I169.png,True
13,12,Right Elbow,167,308,,0,Tamil Nadu Chola_I169.png,True
14,13,Right Wrist,171,301,,0,Tamil Nadu Chola_I169.png,True
15,12,Right Elbow,149,313,,0,Tamil Nadu Chola_I169.png,True
16,15,Right Wrist,111,287,,0,Tamil Nadu Chola_I169.png,False
17,1,Left Hip,333,377,,0,Tamil Nadu Chola_I169.png,False
18,17,Left Knee,227,393,,0,Tamil Nadu Chola_I169.png,False
19,18,Left Ankle,156,464,,0,Tamil Nadu Chola_I169.png,False
20,1,Right Hip,285,376,,0,Tamil Nadu Chola_I169.png,True
21,20,Right Knee,243,504,,0,Tamil Nadu Chola_I169.png,False
22,21,Right Ankle,302,569,,0,Tamil Nadu Chola_I169.png,False
0,-1,Root,0,0,Metaalic scupture of the human like creature in lying position,1,Tamil Nadu Chola_I169.png,True
1,0,Forehead,231,564,,1,Tamil Nadu Chola_I169.png,False
2,1,Nose,238,584,,1,Tamil Nadu Chola_I169.png,False
3,1,Mouth,239,591,,1,Tamil Nadu Chola_I169.png,False
4,1,Left Eye,243,571,,1,Tamil Nadu Chola_I169.png,False
5,1,Right Eye,226,577,,1,Tamil Nadu Chola_I169.png,False
